name,prefix,seed,dim,n_clusters,reconstruction_loss_weight,embedding_size,ari,nmi,sum
DipEncoder,low_data,2,2,10,,2,0.7777931586732755,0.7817842284192282,1.5595773870925038
DipEncoder,low_data,2,2,10,10,2,0.6553178427146369,0.7401554928962447,1.3954733356108817
DipEncoder,low_data,2,2,10,100,2,0.6527421246759622,0.7322890065278088,1.385031131203771
DipEncoder,low_data,2,2,10,1000,2,0.6852583583240027,0.7377973367074563,1.423055695031459
DipEncoder,low_data,2,5,10,,2,0.3661367341959179,0.5673741664946266,0.9335109006905444
DipEncoder,low_data,2,5,10,,5,0.832454632537508,0.8681601485945372,1.7006147811320451
DipEncoder,low_data,2,5,10,10,2,0.2488929973111075,0.49606898501939145,0.7449619823304989
DipEncoder,low_data,2,5,10,10,5,0.7824810741202051,0.8267684744803991,1.6092495486006042
DipEncoder,low_data,2,5,10,100,2,0.4218344516671982,0.5609197876409922,0.9827542393081903
DipEncoder,low_data,2,5,10,100,5,0.7854663675367717,0.8268261006382257,1.6122924681749975
DipEncoder,low_data,2,5,10,1000,2,0.36740892913005263,0.542629872059469,0.9100388011895216
DipEncoder,low_data,2,5,10,1000,5,0.7289837441306983,0.7869096287243446,1.515893372855043
DipEncoder,low_data,2,10,10,,2,0.6308270027244376,0.722821908853459,1.3536489115778965
DipEncoder,low_data,2,10,10,,5,0.7178556100127663,0.8058053395024093,1.5236609495151756
DipEncoder,low_data,2,10,10,,10,0.8695232832322228,0.8999791515976477,1.7695024348298705
DipEncoder,low_data,2,10,10,10,2,0.6605124874404531,0.7464692412555547,1.4069817286960078
DipEncoder,low_data,2,10,10,10,5,0.8347293135932594,0.856839056105561,1.6915683696988204
DipEncoder,low_data,2,10,10,10,10,0.8608687799986451,0.8883812669780261,1.7492500469766712
DipEncoder,low_data,2,10,10,100,2,0.4860159674386003,0.6774390052804377,1.163454972719038
DipEncoder,low_data,2,10,10,100,5,0.6405803379136209,0.762814318314822,1.403394656228443
DipEncoder,low_data,2,10,10,100,10,0.6764846207456717,0.7934378857549352,1.469922506500607
DipEncoder,low_data,2,10,10,1000,2,0.5533474435896224,0.6774325697119533,1.2307800133015756
DipEncoder,low_data,2,10,10,1000,5,0.6010751686326047,0.7470838703383731,1.3481590389709779
DipEncoder,low_data,2,10,10,1000,10,0.7913245972520996,0.8244226731687888,1.6157472704208884
DipEncoder,low_data,2,50,10,,2,0.7677956328555269,0.8593698744718341,1.627165507327361
DipEncoder,low_data,2,50,10,,5,0.46026671823240745,0.6862252265555073,1.1464919447879147
DipEncoder,low_data,2,50,10,,10,0.4811144301679697,0.6912950189661389,1.1724094491341086
DipEncoder,low_data,2,50,10,10,2,0.6040467402469513,0.8168683118603743,1.4209150521073255
DipEncoder,low_data,2,50,10,10,5,0.46090355633223046,0.6871695459671306,1.148073102299361
DipEncoder,low_data,2,50,10,10,10,0.4809500941207799,0.6907202876726709,1.1716703817934508
DipEncoder,low_data,2,50,10,100,2,0.5941790794328344,0.7991364001045842,1.3933154795374185
DipEncoder,low_data,2,50,10,100,5,0.46093849496393324,0.6878398089940782,1.1487783039580113
DipEncoder,low_data,2,50,10,100,10,0.4816814330217087,0.6921252197460689,1.1738066527677775
DipEncoder,low_data,2,50,10,1000,2,0.7684257430455667,0.8355723169883946,1.6039980600339612
DipEncoder,low_data,2,50,10,1000,5,0.46091794117299817,0.6878046396847377,1.148722580857736
DipEncoder,low_data,2,50,10,1000,10,0.46004394686967287,0.6847089208111554,1.1447528676808283
DipEncoder,low_data,2,100,10,,2,0.7195083709634632,0.8548684137095126,1.574376784672976
DipEncoder,low_data,2,100,10,,5,0.43752528698896465,0.6771199160055034,1.114645202994468
DipEncoder,low_data,2,100,10,,10,0.35937489417188884,0.6322535713622196,0.9916284655341084
DipEncoder,low_data,2,100,10,10,2,0.6296720881662081,0.8129799436134038,1.4426520317796119
DipEncoder,low_data,2,100,10,10,5,0.4376935269780879,0.6781211470387228,1.1158146740168107
DipEncoder,low_data,2,100,10,10,10,0.48785536055061246,0.683564704645139,1.1714200651957514
DipEncoder,low_data,2,100,10,100,2,0.7184675822387867,0.8465635472666664,1.565031129505453
DipEncoder,low_data,2,100,10,100,5,0.4380447060462353,0.6791228389920319,1.1171675450382672
DipEncoder,low_data,2,100,10,100,10,0.3487998107397706,0.6427618953425388,0.9915617060823094
DipEncoder,low_data,2,100,10,1000,2,0.7041665379412733,0.8314859691903186,1.5356525071315918
DipEncoder,low_data,2,100,10,1000,5,0.43779765272651183,0.6779926000242337,1.1157902527507455
DipEncoder,low_data,2,100,10,1000,10,0.34892294320282125,0.6422123206603396,0.9911352638631609
